22.1	7.4	5.5	bottomcenter
10.9	9.5	89.0	bottomcenter
12.0	9.5	84.0	bottomcenter
9.1	8.7	72.0	bottomcenter
21.5	8.5	9.0	bottomright
9.3	9.0	62.0	bottomright
7.6	10.0	60.0	bottomright
9.8	8.8	65.0	bottomright
15.0	8.9	35.0	topleft
14.7	8.6	48.5	topleft
15.0	8.8	44.5	topleft
17.0	7.8	44.5	topleft
11.9	9.1	49.0	topcenter
11.1	9.2	49.0	topcenter
12.1	8.2	49.0	topcenter
12.8	7.8	42.5	topcenter
9.0	8.4	58.0	topright
9.1	9.2	55.0	topright
8.7	9.3	59.5	topright
8.8	8.7	62.5	topright
16.0	9.6	53.5	centerleft
15.9	8.5	53.5	centerleft
14.2	9.7	47.0	centerleft
15.9	9.7	54.0	centerleft
11.2	8.3	57.0	centercenter
11.2	8.7	67.5	centercenter
11.9	8.4	53.5	centercenter
5.5	12.0	6.0	centercenter
8.8	8.6	65.0	centerright
8.8	8.4	62.0	centerright
8.8	9.5	61.0	centerright
22.0	8.5	6.0	centerright
3.6	9.9	11.5	bottomleft
2.0	10.0	8.0	bottomleft
17.0	9.2	47.0	bottomleft
16.8	8.2	42.0	bottomleft
11.9	8.7	83.5	bottomcenter
12.6	8.6	80.0	bottomcenter
11.7	8.5	98.0	bottomcenter
11.9	8.6	91.0	bottomcenter
22.0	8.5	6.0	bottomright
21.0	8.4	12.0	bottomright
21.5	8.3	9.0	bottomright
22.1	7.6	5.5	bottomright
14.8	8.6	49.5	topleft
16.9	8.6	49.0	topleft
16.8	8.6	49.5	topleft
15.9	7.6	49.0	topleft
13.9	8.1	48.0	topcenter
12.0	8.1	47.5	topcenter
13.0	8.2	50.0	topcenter
11.7	7.3	51.5	topcenter
9.7	7.7	62.5	topright
8.6	9.6	61.0	topright
8.7	9.7	60.5	topright
14.4	8.7	45.0	centerleft
15.2	8.7	47.0	centerleft
15.7	7.9	54.5	centerleft
14.1	9.6	45.5	centerleft
11.9	7.9	46.5	centercenter
13.0	8.0	47.5	centercenter
11.1	8.6	65.5	centercenter
11.3	8.2	54.5	centercenter
8.9	9.5	59.5	centerright
9.8	8.5	60.5	centerright
7.9	8.7	65.5	centerright
7.9	9.7	63.5	centerright
16.6	8.5	55.5	bottomleft
16.6	8.4	53.5	bottomleft
16.6	8.6	59.5	bottomleft
16.1	8.4	50.0	bottomleft
11.4	8.7	75.0	bottomcenter
12.0	8.4	84.5	bottomcenter
12.8	7.6	91.0	bottomcenter
11.6	8.6	99.5	bottomcenter
21.0	7.5	12.0	bottomright
21.0	7.5	12.0	bottomright
21.5	7.5	9.0	bottomright
21.5	7.5	9.0	bottomright
16.6	7.6	49.5	topleft
15.5	7.0	50.5	topleft
15.8	7.9	53.0	topleft
15.7	6.9	50.0	topleft
11.9	7.5	50.0	topcenter
11.9	7.3	51.0	topcenter
14.0	7.6	47.5	topcenter
12.1	7.5	47.5	topcenter
8.7	7.9	65.0	topright
9.8	8.0	64.5	topright
9.2	7.9	68.0	topright
9.4	8.7	63.5	topright
15.6	7.5	57.0	centerleft
15.9	7.7	51.5	centerleft
15.2	7.6	56.5	centerleft
11.8	7.4	52.5	centercenter
11.9	8.2	50.0	centercenter
12.8	7.4	52.5	centercenter
10.9	8.2	50.5	centercenter
8.9	8.7	63.5	centerright
7.8	8.4	61.5	centerright
8.8	8.4	62.0	centerright
9.1	7.4	65.0	centerright
3.0	8.5	6.0	bottomleft
3.4	9.1	10.0	bottomleft
3.0	8.5	6.0	bottomleft
15.9	7.1	45.0	bottomleft
14.3	8.5	66.0	bottomcenter
22.1	6.4	5.5	bottomcenter
12.3	7.7	90.5	bottomcenter
13.4	7.9	73.5	bottomcenter
9.6	8.3	61.5	bottomright
8.8	8.4	65.0	bottomright
9.1	7.5	67.0	bottomright
15.4	8.4	42.5	topleft
16.9	8.5	49.0	topleft
16.4	8.4	42.5	topleft
15.0	7.6	43.0	topleft
12.1	7.7	42.5	topcenter
12.1	7.7	42.0	topcenter
11.9	7.9	46.0	topcenter
11.0	6.8	44.5	topcenter
8.6	8.1	62.0	topright
10.2	8.0	59.5	topright
9.5	7.9	55.0	topright
9.1	7.4	54.0	topright
15.3	6.6	53.5	centerleft
15.6	7.3	53.5	centerleft
15.3	7.1	47.5	centerleft
15.7	7.1	47.0	centerleft
4.5	11.0	6.0	centercenter
12.8	7.9	45.0	centercenter
12.8	6.9	45.0	centercenter
13.9	7.9	46.0	centercenter
7.5	8.4	62.0	centerright
7.6	8.5	61.5	centerright
8.7	8.4	63.0	centerright
7.8	7.5	61.5	centerright
3.6	9.0	11.0	bottomleft
15.7	7.0	45.5	bottomleft
4.6	8.0	11.0	bottomleft
2.6	9.0	11.0	bottomleft
12.2	8.6	97.0	bottomcenter
21.6	6.4	8.5	bottomcenter
21.5	6.5	9.0	bottomcenter
12.4	7.4	88.5	bottomcenter
9.8	7.9	62.5	bottomright
9.7	7.9	61.0	bottomright
22.0	6.5	6.0	bottomright
22.0	6.5	6.0	bottomright
16.8	6.6	48.0	topleft
15.0	8.8	40.5	topleft
17.0	7.6	43.0	topleft
15.8	7.7	41.0	topleft
12.9	7.3	48.0	topcenter
12.7	7.1	47.5	topcenter
13.8	8.1	48.0	topcenter
11.9	7.0	46.0	topcenter
8.8	8.0	64.0	topright
8.9	8.7	59.0	topright
9.9	8.5	56.0	topright
6.8	9.5	59.5	topright
15.8	7.7	43.5	centerleft
15.4	8.0	43.0	centerleft
14.3	7.6	44.0	centerleft
16.1	7.6	46.0	centerleft
11.9	8.4	53.5	centercenter
14.0	6.6	51.0	centercenter
11.9	7.9	46.5	centercenter
2.5	10.8	6.0	centercenter
8.6	8.4	62.5	centerright
8.5	8.4	63.5	centerright
8.7	8.1	69.0	centerright
9.0	8.3	65.5	centerright
3.0	7.5	6.0	bottomleft
3.6	8.0	11.0	bottomleft
3.6	8.1	11.5	bottomleft
3.6	8.0	11.0	bottomleft
11.8	7.5	93.0	bottomcenter
10.9	7.6	70.5	bottomcenter
9.7	8.4	66.0	bottomcenter
22.1	7.4	5.5	bottomcenter
21.5	8.5	9.0	bottomright
21.5	7.5	9.0	bottomright
